ISO3,Year,Variable,Value
TZA,2000,Wind,0.0
TZA,2001,Bioenergy,0.04
TZA,2001,Coal,0.09
TZA,2001,Gas,0.0
TZA,2001,Hydro,2.64
TZA,2001,Nuclear,0.0
TZA,2001,Other Fossil,0.06
TZA,2001,Other Renewables,0.0
TZA,2001,Solar,0.0
TZA,2001,Wind,0.0
TZA,2002,Bioenergy,0.04
TZA,2002,Coal,0.1
TZA,2002,Gas,0.0
TZA,2002,Hydro,2.72
TZA,2002,Nuclear,0.0
TZA,2002,Other Fossil,0.03
TZA,2002,Other Renewables,0.0
TZA,2002,Solar,0.0
TZA,2002,Wind,0.0
TZA,2003,Bioenergy,0.05
TZA,2003,Coal,0.07
TZA,2003,Gas,0.0
TZA,2003,Hydro,2.55
TZA,2003,Nuclear,0.0
TZA,2003,Other Fossil,0.04
TZA,2003,Other Renewables,0.0
TZA,2003,Solar,0.0
TZA,2003,Wind,0.0
TZA,2004,Bioenergy,0.05
TZA,2004,Coal,0.09
TZA,2004,Gas,0.41
TZA,2004,Hydro,2.01
TZA,2004,Nuclear,0.0
TZA,2004,Other Fossil,0.05
TZA,2004,Other Renewables,0.0
TZA,2004,Solar,0.0
TZA,2004,Wind,0.0
TZA,2005,Bioenergy,0.05
TZA,2005,Coal,0.04
TZA,2005,Gas,1.15
TZA,2005,Hydro,1.78
TZA,2005,Nuclear,0.0
TZA,2005,Other Fossil,0.64
TZA,2005,Other Renewables,0.0
TZA,2005,Solar,0.0
TZA,2005,Wind,0.0
TZA,2006,Bioenergy,0.06
TZA,2006,Coal,0.02
TZA,2006,Gas,1.3
TZA,2006,Hydro,1.44
TZA,2006,Nuclear,0.0
TZA,2006,Other Fossil,0.69
TZA,2006,Other Renewables,0.0
TZA,2006,Solar,0.0
TZA,2006,Wind,0.0
TZA,2007,Bioenergy,0.06
TZA,2007,Coal,0.04
TZA,2007,Gas,1.14
TZA,2007,Hydro,2.52
TZA,2007,Nuclear,0.0
TZA,2007,Other Fossil,0.48
TZA,2007,Other Renewables,0.0
TZA,2007,Solar,0.0
TZA,2007,Wind,0.0
TZA,2008,Bioenergy,0.06
TZA,2008,Coal,0.02
TZA,2008,Gas,1.39
TZA,2008,Hydro,2.65
TZA,2008,Nuclear,0.0
TZA,2008,Other Fossil,0.33
TZA,2008,Other Renewables,0.0
TZA,2008,Solar,0.0
TZA,2008,Wind,0.0
TZA,2009,Bioenergy,0.06
TZA,2009,Coal,0.0
TZA,2009,Gas,1.99
TZA,2009,Hydro,2.64
TZA,2009,Nuclear,0.0
TZA,2009,Other Fossil,0.11
TZA,2009,Other Renewables,0.0
TZA,2009,Solar,0.0
TZA,2009,Wind,0.0
TZA,2010,Bioenergy,0.07
TZA,2010,Coal,0.0
TZA,2010,Gas,2.35
TZA,2010,Hydro,2.7
TZA,2010,Nuclear,0.0
TZA,2010,Other Fossil,0.2
TZA,2010,Other Renewables,0.0
TZA,2010,Solar,0.01
TZA,2010,Wind,0.0
TZA,2011,Bioenergy,0.07
TZA,2011,Coal,0.0
TZA,2011,Gas,2.61
TZA,2011,Hydro,1.99
TZA,2011,Nuclear,0.0
TZA,2011,Other Fossil,0.49
TZA,2011,Other Renewables,0.0
TZA,2011,Solar,0.01
TZA,2011,Wind,0.0
TZA,2012,Bioenergy,0.06
TZA,2012,Coal,0.0
TZA,2012,Gas,2.98
TZA,2012,Hydro,1.77
TZA,2012,Nuclear,0.0
TZA,2012,Other Fossil,0.85
TZA,2012,Other Renewables,0.0
TZA,2012,Solar,0.01
TZA,2012,Wind,0.0
TZA,2013,Bioenergy,0.07
TZA,2013,Coal,0.0
TZA,2013,Gas,2.91
TZA,2013,Hydro,1.72
TZA,2013,Nuclear,0.0
TZA,2013,Other Fossil,1.28
TZA,2013,Other Renewables,0.0
TZA,2013,Solar,0.01
TZA,2013,Wind,0.0
TZA,2014,Bioenergy,0.06
TZA,2014,Coal,0.0
TZA,2014,Gas,2.63
TZA,2014,Hydro,2.59
TZA,2014,Nuclear,0.0
TZA,2014,Other Fossil,0.96
TZA,2014,Other Renewables,0.0
TZA,2014,Solar,0.02
TZA,2014,Wind,0.0
TZA,2015,Bioenergy,0.06
TZA,2015,Coal,0.0
TZA,2015,Gas,2.86
TZA,2015,Hydro,2.11
TZA,2015,Nuclear,0.0
TZA,2015,Other Fossil,1.48
TZA,2015,Other Renewables,0.0
TZA,2015,Solar,0.02
TZA,2015,Wind,0.0
TZA,2016,Bioenergy,0.07
TZA,2016,Coal,0.0
TZA,2016,Gas,4.1
TZA,2016,Hydro,2.37
TZA,2016,Nuclear,0.0
TZA,2016,Other Fossil,0.25
TZA,2016,Other Renewables,0.0
TZA,2016,Solar,0.03
TZA,2016,Wind,0.0
TZA,2017,Bioenergy,0.07
TZA,2017,Coal,0.0
TZA,2017,Gas,4.32
TZA,2017,Hydro,2.35
TZA,2017,Nuclear,0.0
TZA,2017,Other Fossil,0.29
TZA,2017,Other Renewables,0.0
TZA,2017,Solar,0.04
TZA,2017,Wind,0.0
TZA,2018,Bioenergy,0.06
TZA,2018,Coal,0.0
TZA,2018,Gas,4.87
TZA,2018,Hydro,2.23
TZA,2018,Nuclear,0.0
TZA,2018,Other Fossil,0.12
TZA,2018,Other Renewables,0.0
TZA,2018,Solar,0.03
TZA,2018,Wind,0.0
TZA,2019,Bioenergy,0.07
TZA,2019,Coal,0.0
TZA,2019,Gas,5.11
TZA,2019,Hydro,2.48
TZA,2019,Nuclear,0.0
TZA,2019,Other Fossil,0.08
TZA,2019,Other Renewables,0.0
TZA,2019,Solar,0.03
TZA,2019,Wind,0.0
TZA,2020,Bioenergy,0.07
TZA,2020,Coal,0.0
TZA,2020,Gas,4.51
TZA,2020,Hydro,3.14
TZA,2020,Nuclear,0.0
TZA,2020,Other Fossil,0.08
TZA,2020,Other Renewables,0.0
TZA,2020,Solar,0.03
TZA,2020,Wind,0.0
TZA,2021,Bioenergy,0.07
TZA,2021,Coal,0.0
TZA,2021,Gas,5.36
TZA,2021,Hydro,3.09
TZA,2021,Nuclear,0.0
TZA,2021,Other Fossil,0.1
TZA,2021,Other Renewables,0.0
TZA,2021,Solar,0.03
TZA,2021,Wind,0.0
TZA,2022,Bioenergy,0.07
TZA,2022,Coal,0.0
TZA,2022,Gas,6.68
TZA,2022,Hydro,2.82
TZA,2022,Nuclear,0.0
TZA,2022,Other Fossil,0.02
TZA,2022,Other Renewables,0.0
TZA,2022,Solar,0.03
TZA,2022,Wind,0.0
TZA,2023,Bioenergy,0.07
TZA,2023,Coal,0.0
TZA,2023,Gas,7.38
TZA,2023,Hydro,2.7
TZA,2023,Nuclear,0.0
TZA,2023,Other Fossil,0.39
TZA,2023,Other Renewables,0.0
TZA,2023,Solar,0.03
TZA,2023,Wind,0.0
TZA,2024,Bioenergy,0.07
TZA,2024,Coal,0.0
TZA,2024,Gas,5.55
TZA,2024,Hydro,2.8
TZA,2024,Nuclear,0.0
TZA,2024,Other Fossil,0.38
TZA,2024,Other Renewables,0.0
TZA,2024,Solar,0.04
TZA,2024,Wind,0.0
UGA,2000,Bioenergy,0.03
UGA,2000,Coal,0.0
UGA,2000,Gas,0.0
UGA,2000,Hydro,1.55
UGA,2000,Nuclear,0.0
UGA,2000,Other Fossil,0.01
UGA,2000,Other Renewables,0.0
UGA,2000,Solar,0.0
UGA,2000,Wind,0.0
UGA,2001,Bioenergy,0.03
UGA,2001,Coal,0.0
UGA,2001,Gas,0.0
UGA,2001,Hydro,1.55
UGA,2001,Nuclear,0.0
UGA,2001,Other Fossil,0.01
UGA,2001,Other Renewables,0.0
UGA,2001,Solar,0.0
UGA,2001,Wind,0.0
UGA,2002,Bioenergy,0.04
UGA,2002,Coal,0.0
UGA,2002,Gas,0.0
UGA,2002,Hydro,1.67
UGA,2002,Nuclear,0.0
UGA,2002,Other Fossil,0.01
UGA,2002,Other Renewables,0.0
UGA,2002,Solar,0.0
UGA,2002,Wind,0.0
UGA,2003,Bioenergy,0.04
UGA,2003,Coal,0.0
UGA,2003,Gas,0.0
UGA,2003,Hydro,1.75
UGA,2003,Nuclear,0.0
UGA,2003,Other Fossil,0.01
UGA,2003,Other Renewables,0.0
UGA,2003,Solar,0.0
UGA,2003,Wind,0.0
UGA,2004,Bioenergy,0.05
UGA,2004,Coal,0.0
UGA,2004,Gas,0.0
UGA,2004,Hydro,1.89
UGA,2004,Nuclear,0.0
UGA,2004,Other Fossil,0.0
UGA,2004,Other Renewables,0.0
UGA,2004,Solar,0.0
UGA,2004,Wind,0.0
UGA,2005,Bioenergy,0.05
UGA,2005,Coal,0.0
UGA,2005,Gas,0.0
UGA,2005,Hydro,1.84
UGA,2005,Nuclear,0.0
UGA,2005,Other Fossil,0.07
UGA,2005,Other Renewables,0.0
UGA,2005,Solar,0.0
UGA,2005,Wind,0.0
UGA,2006,Bioenergy,0.05
UGA,2006,Coal,0.0
UGA,2006,Gas,0.0
UGA,2006,Hydro,1.16
UGA,2006,Nuclear,0.0
UGA,2006,Other Fossil,0.38
UGA,2006,Other Renewables,0.0
UGA,2006,Solar,0.01
UGA,2006,Wind,0.0
UGA,2007,Bioenergy,0.05
UGA,2007,Coal,0.0
UGA,2007,Gas,0.0
UGA,2007,Hydro,1.4
UGA,2007,Nuclear,0.0
UGA,2007,Other Fossil,0.54
UGA,2007,Other Renewables,0.0
UGA,2007,Solar,0.01
UGA,2007,Wind,0.0
UGA,2008,Bioenergy,0.08
UGA,2008,Coal,0.0
UGA,2008,Gas,0.0
UGA,2008,Hydro,1.63
UGA,2008,Nuclear,0.0
UGA,2008,Other Fossil,0.6
UGA,2008,Other Renewables,0.0
UGA,2008,Solar,0.02
UGA,2008,Wind,0.0
UGA,2009,Bioenergy,0.12
UGA,2009,Coal,0.0
UGA,2009,Gas,0.0
UGA,2009,Hydro,1.4
UGA,2009,Nuclear,0.0
UGA,2009,Other Fossil,0.88
UGA,2009,Other Renewables,0.0
UGA,2009,Solar,0.02
UGA,2009,Wind,0.0
UGA,2010,Bioenergy,0.12
UGA,2010,Coal,0.0
UGA,2010,Gas,0.0
UGA,2010,Hydro,1.49
UGA,2010,Nuclear,0.0
UGA,2010,Other Fossil,1.11
UGA,2010,Other Renewables,0.0
UGA,2010,Solar,0.02
UGA,2010,Wind,0.0
UGA,2011,Bioenergy,0.08
UGA,2011,Coal,0.0
UGA,2011,Gas,0.0
UGA,2011,Hydro,1.53
UGA,2011,Nuclear,0.0
UGA,2011,Other Fossil,1.03
UGA,2011,Other Renewables,0.0
UGA,2011,Solar,0.02
UGA,2011,Wind,0.0
UGA,2012,Bioenergy,0.13
UGA,2012,Coal,0.0
UGA,2012,Gas,0.0
UGA,2012,Hydro,2.45
UGA,2012,Nuclear,0.0
UGA,2012,Other Fossil,0.29
UGA,2012,Other Renewables,0.0
UGA,2012,Solar,0.03
UGA,2012,Wind,0.0
UGA,2013,Bioenergy,0.17
UGA,2013,Coal,0.0
UGA,2013,Gas,0.0
UGA,2013,Hydro,2.87
UGA,2013,Nuclear,0.0
UGA,2013,Other Fossil,0.0
UGA,2013,Other Renewables,0.0
UGA,2013,Solar,0.03
UGA,2013,Wind,0.0
UGA,2014,Bioenergy,0.24
UGA,2014,Coal,0.0
UGA,2014,Gas,0.0
UGA,2014,Hydro,2.87
UGA,2014,Nuclear,0.0
UGA,2014,Other Fossil,0.09
UGA,2014,Other Renewables,0.0
UGA,2014,Solar,0.03
UGA,2014,Wind,0.0
UGA,2015,Bioenergy,0.35
UGA,2015,Coal,0.0
UGA,2015,Gas,0.0
UGA,2015,Hydro,3.09
UGA,2015,Nuclear,0.0
UGA,2015,Other Fossil,0.08
UGA,2015,Other Renewables,0.0
UGA,2015,Solar,0.03
UGA,2015,Wind,0.0
UGA,2016,Bioenergy,0.36
UGA,2016,Coal,0.0
UGA,2016,Gas,0.0
UGA,2016,Hydro,3.3
UGA,2016,Nuclear,0.0
UGA,2016,Other Fossil,0.07
UGA,2016,Other Renewables,0.0
UGA,2016,Solar,0.04
UGA,2016,Wind,0.0
UGA,2017,Bioenergy,0.21
UGA,2017,Coal,0.0
UGA,2017,Gas,0.0
UGA,2017,Hydro,3.44
UGA,2017,Nuclear,0.0
UGA,2017,Other Fossil,0.07
UGA,2017,Other Renewables,0.0
UGA,2017,Solar,0.06
UGA,2017,Wind,0.0
UGA,2018,Bioenergy,0.28
UGA,2018,Coal,0.0
UGA,2018,Gas,0.0
UGA,2018,Hydro,3.64
UGA,2018,Nuclear,0.0
UGA,2018,Other Fossil,0.31
UGA,2018,Other Renewables,0.0
UGA,2018,Solar,0.07
UGA,2018,Wind,0.0
UGA,2019,Bioenergy,0.27
UGA,2019,Coal,0.0
UGA,2019,Gas,0.0
UGA,2019,Hydro,4.04
UGA,2019,Nuclear,0.0
UGA,2019,Other Fossil,0.14
UGA,2019,Other Renewables,0.0
UGA,2019,Solar,0.13
UGA,2019,Wind,0.0
UGA,2020,Bioenergy,0.26
UGA,2020,Coal,0.0
UGA,2020,Gas,0.0
UGA,2020,Hydro,4.08
UGA,2020,Nuclear,0.0
UGA,2020,Other Fossil,0.12
UGA,2020,Other Renewables,0.0
UGA,2020,Solar,0.14
UGA,2020,Wind,0.0
UGA,2021,Bioenergy,0.37
UGA,2021,Coal,0.0
UGA,2021,Gas,0.0
UGA,2021,Hydro,4.64
UGA,2021,Nuclear,0.0
UGA,2021,Other Fossil,0.13
UGA,2021,Other Renewables,0.0
UGA,2021,Solar,0.13
UGA,2021,Wind,0.0
UGA,2022,Bioenergy,0.47
UGA,2022,Coal,0.0
UGA,2022,Gas,0.0
UGA,2022,Hydro,4.98
UGA,2022,Nuclear,0.0
UGA,2022,Other Fossil,0.15
UGA,2022,Other Renewables,0.0
UGA,2022,Solar,0.15
UGA,2022,Wind,0.0
UGA,2023,Bioenergy,0.47
UGA,2023,Coal,0.0
UGA,2023,Gas,0.0
UGA,2023,Hydro,4.98
UGA,2023,Nuclear,0.0
UGA,2023,Other Fossil,0.17
UGA,2023,Other Renewables,0.0
UGA,2023,Solar,0.15
UGA,2023,Wind,0.0
UGA,2024,Bioenergy,0.47
UGA,2024,Coal,0.0
UGA,2024,Gas,0.0
UGA,2024,Hydro,5.0
UGA,2024,Nuclear,0.0
UGA,2024,Other Fossil,0.17
UGA,2024,Other Renewables,0.0
UGA,2024,Solar,0.17
UGA,2024,Wind,0.0
UKR,2000,Bioenergy,0.0
UKR,2000,Coal,51.91
UKR,2000,Gas,29.95
UKR,2000,Hydro,11.27
UKR,2000,Nuclear,77.34
UKR,2000,Other Fossil,1.36
UKR,2000,Other Renewables,0.0
UKR,2000,Solar,0.0
UKR,2000,Wind,0.01
UKR,2001,Bioenergy,0.0
UKR,2001,Coal,53.49
UKR,2001,Gas,30.36
UKR,2001,Hydro,12.03
UKR,2001,Nuclear,76.17
UKR,2001,Other Fossil,1.23
UKR,2001,Other Renewables,0.0
UKR,2001,Solar,0.0
UKR,2001,Wind,0.02
UKR,2002,Bioenergy,0.0
UKR,2002,Coal,54.93
UKR,2002,Gas,30.49
UKR,2002,Hydro,9.63
UKR,2002,Nuclear,77.99
UKR,2002,Other Fossil,0.97
UKR,2002,Other Renewables,0.0
UKR,2002,Solar,0.0
UKR,2002,Wind,0.02
UKR,2003,Bioenergy,0.0
UKR,2003,Coal,54.86
UKR,2003,Gas,34.24
UKR,2003,Hydro,9.24
UKR,2003,Nuclear,81.41
UKR,2003,Other Fossil,0.8
UKR,2003,Other Renewables,0.0
UKR,2003,Solar,0.0
UKR,2003,Wind,0.03
UKR,2004,Bioenergy,0.0
UKR,2004,Coal,45.42
UKR,2004,Gas,37.52
UKR,2004,Hydro,11.75
UKR,2004,Nuclear,87.02
UKR,2004,Other Fossil,0.7
UKR,2004,Other Renewables,0.0
UKR,2004,Solar,0.0
UKR,2004,Wind,0.03
UKR,2005,Bioenergy,0.0
UKR,2005,Coal,50.34
UKR,2005,Gas,34.16
UKR,2005,Hydro,12.36
UKR,2005,Nuclear,88.76
UKR,2005,Other Fossil,0.73
UKR,2005,Other Renewables,0.0
UKR,2005,Solar,0.0
UKR,2005,Wind,0.04
UKR,2006,Bioenergy,0.0
UKR,2006,Coal,65.17
UKR,2006,Gas,24.45
UKR,2006,Hydro,12.89
UKR,2006,Nuclear,90.22
UKR,2006,Other Fossil,0.84
UKR,2006,Other Renewables,0.0
UKR,2006,Solar,0.0
UKR,2006,Wind,0.04
UKR,2007,Bioenergy,0.28
UKR,2007,Coal,70.04
UKR,2007,Gas,22.45
UKR,2007,Hydro,10.14
UKR,2007,Nuclear,92.54
UKR,2007,Other Fossil,0.75
UKR,2007,Other Renewables,0.0
UKR,2007,Solar,0.0
UKR,2007,Wind,0.05
UKR,2008,Bioenergy,0.26
UKR,2008,Coal,70.63
UKR,2008,Gas,19.31
UKR,2008,Hydro,11.51
UKR,2008,Nuclear,89.84
UKR,2008,Other Fossil,0.98
UKR,2008,Other Renewables,0.0
UKR,2008,Solar,0.0
UKR,2008,Wind,0.05
UKR,2009,Bioenergy,0.14
UKR,2009,Coal,65.19
UKR,2009,Gas,11.69
UKR,2009,Hydro,11.94
UKR,2009,Nuclear,82.92
UKR,2009,Other Fossil,1.69
UKR,2009,Other Renewables,0.0
UKR,2009,Solar,0.0
UKR,2009,Wind,0.04
UKR,2010,Bioenergy,0.19
UKR,2010,Coal,69.76
UKR,2010,Gas,15.7
UKR,2010,Hydro,13.15
UKR,2010,Nuclear,89.15
UKR,2010,Other Fossil,0.82
UKR,2010,Other Renewables,0.0
UKR,2010,Solar,0.0
UKR,2010,Wind,0.05
UKR,2011,Bioenergy,0.13
UKR,2011,Coal,74.5
UKR,2011,Gas,18.45
UKR,2011,Hydro,10.94
UKR,2011,Nuclear,90.25
UKR,2011,Other Fossil,0.56
UKR,2011,Other Renewables,0.0
UKR,2011,Solar,0.03
UKR,2011,Wind,0.09
UKR,2012,Bioenergy,0.13
UKR,2012,Coal,80.42
UKR,2012,Gas,16.04
UKR,2012,Hydro,10.48
UKR,2012,Nuclear,90.14
UKR,2012,Other Fossil,1.05
UKR,2012,Other Renewables,0.0
UKR,2012,Solar,0.33
UKR,2012,Wind,0.29
UKR,2013,Bioenergy,0.1
UKR,2013,Coal,81.01
UKR,2013,Gas,13.98
UKR,2013,Hydro,13.8
UKR,2013,Nuclear,83.21
UKR,2013,Other Fossil,1.06
UKR,2013,Other Renewables,0.0
UKR,2013,Solar,0.57
UKR,2013,Wind,0.64
UKR,2014,Bioenergy,0.13
UKR,2014,Coal,70.49
UKR,2014,Gas,12.71
UKR,2014,Hydro,8.48
UKR,2014,Nuclear,88.39
UKR,2014,Other Fossil,1.06
UKR,2014,Other Renewables,0.0
UKR,2014,Solar,0.43
UKR,2014,Wind,1.13
UKR,2015,Bioenergy,0.14
UKR,2015,Coal,56.53
UKR,2015,Gas,10.1
UKR,2015,Hydro,5.4
UKR,2015,Nuclear,87.63
UKR,2015,Other Fossil,2.32
UKR,2015,Other Renewables,0.0
UKR,2015,Solar,0.48
UKR,2015,Wind,1.08
UKR,2016,Bioenergy,0.14
UKR,2016,Coal,61.29
UKR,2016,Gas,9.83
UKR,2016,Hydro,7.68
UKR,2016,Nuclear,80.95
UKR,2016,Other Fossil,3.25
UKR,2016,Other Renewables,0.0
UKR,2016,Solar,0.49
UKR,2016,Wind,0.95
UKR,2017,Bioenergy,0.21
UKR,2017,Coal,49.33
UKR,2017,Gas,7.38
UKR,2017,Hydro,8.95
UKR,2017,Nuclear,85.58
UKR,2017,Other Fossil,2.89
UKR,2017,Other Renewables,0.0
UKR,2017,Solar,0.72
UKR,2017,Wind,0.98
UKR,2018,Bioenergy,0.3
UKR,2018,Coal,49.06
UKR,2018,Gas,10.57
UKR,2018,Hydro,10.43
UKR,2018,Nuclear,84.4
UKR,2018,Other Fossil,2.8
UKR,2018,Other Renewables,0.0
UKR,2018,Solar,1.11
UKR,2018,Wind,1.19
UKR,2019,Bioenergy,0.41
UKR,2019,Coal,45.53
UKR,2019,Gas,11.93
UKR,2019,Hydro,6.51
UKR,2019,Nuclear,83.0
UKR,2019,Other Fossil,1.81
UKR,2019,Other Renewables,0.0
UKR,2019,Solar,2.93
UKR,2019,Wind,2.02
UKR,2020,Bioenergy,0.76
UKR,2020,Coal,40.2
UKR,2020,Gas,14.19
UKR,2020,Hydro,7.56
UKR,2020,Nuclear,76.2
UKR,2020,Other Fossil,0.25
UKR,2020,Other Renewables,0.0
UKR,2020,Solar,5.37
UKR,2020,Wind,3.26
UKR,2021,Bioenergy,0.91
UKR,2021,Coal,37.49
UKR,2021,Gas,10.32
UKR,2021,Hydro,10.44
UKR,2021,Nuclear,86.21
UKR,2021,Other Fossil,0.75
UKR,2021,Solar,6.5
UKR,2021,Wind,3.82
UKR,2022,Bioenergy,0.78
UKR,2022,Coal,23.32
UKR,2022,Gas,7.18
UKR,2022,Hydro,11.02
UKR,2022,Nuclear,62.18
UKR,2022,Other Fossil,0.53
UKR,2022,Solar,5.08
UKR,2022,Wind,1.42
URY,2000,Bioenergy,0.04
URY,2000,Coal,0.0
URY,2000,Gas,0.0
URY,2000,Hydro,7.05
URY,2000,Nuclear,0.0
URY,2000,Other Fossil,0.5
URY,2000,Other Renewables,0.0
URY,2000,Solar,0.0
URY,2000,Wind,0.0
URY,2001,Bioenergy,0.04
URY,2001,Coal,0.0
URY,2001,Gas,0.0
URY,2001,Hydro,9.19
URY,2001,Nuclear,0.0
URY,2001,Other Fossil,0.02
URY,2001,Other Renewables,0.0
URY,2001,Solar,0.0
URY,2001,Wind,0.0
URY,2002,Bioenergy,0.04
URY,2002,Coal,0.0
URY,2002,Gas,0.0
URY,2002,Hydro,9.53
URY,2002,Nuclear,0.0
URY,2002,Other Fossil,0.03
URY,2002,Other Renewables,0.0
URY,2002,Solar,0.0
URY,2002,Wind,0.0
URY,2003,Bioenergy,0.04
URY,2003,Coal,0.0
URY,2003,Gas,0.0
URY,2003,Hydro,8.53
URY,2003,Nuclear,0.0
URY,2003,Other Fossil,0.01
URY,2003,Other Renewables,0.0
URY,2003,Solar,0.0
URY,2003,Wind,0.0
URY,2004,Bioenergy,0.04
URY,2004,Coal,0.0
URY,2004,Gas,0.0
URY,2004,Hydro,4.78
URY,2004,Nuclear,0.0
URY,2004,Other Fossil,1.08
URY,2004,Other Renewables,0.0
URY,2004,Solar,0.0
URY,2004,Wind,0.0
URY,2005,Bioenergy,0.04
URY,2005,Coal,0.0
URY,2005,Gas,0.0
URY,2005,Hydro,6.68
URY,2005,Nuclear,0.0
URY,2005,Other Fossil,0.96
URY,2005,Other Renewables,0.0
URY,2005,Solar,0.0
URY,2005,Wind,0.0
URY,2006,Bioenergy,0.05
URY,2006,Coal,0.0
URY,2006,Gas,0.0
URY,2006,Hydro,3.55
URY,2006,Nuclear,0.0
URY,2006,Other Fossil,1.97
URY,2006,Other Renewables,0.0
URY,2006,Solar,0.0
URY,2006,Wind,0.0
URY,2007,Bioenergy,0.14
URY,2007,Coal,0.0
URY,2007,Gas,0.0
URY,2007,Hydro,8.02
URY,2007,Nuclear,0.0
URY,2007,Other Fossil,1.22
URY,2007,Other Renewables,0.0
URY,2007,Solar,0.0
URY,2007,Wind,0.0
URY,2008,Bioenergy,0.87
URY,2008,Coal,0.0
URY,2008,Gas,0.01
URY,2008,Hydro,4.5
URY,2008,Nuclear,0.0
URY,2008,Other Fossil,3.39
URY,2008,Other Renewables,0.0
URY,2008,Solar,0.0
URY,2008,Wind,0.0
URY,2009,Bioenergy,0.81
URY,2009,Coal,0.0
URY,2009,Gas,0.02
URY,2009,Hydro,5.06
URY,2009,Nuclear,0.0
URY,2009,Other Fossil,2.74
URY,2009,Other Renewables,0.0
URY,2009,Solar,0.0
URY,2009,Wind,0.04
URY,2010,Bioenergy,1.1
URY,2010,Coal,0.0
URY,2010,Gas,0.08
URY,2010,Hydro,8.41
URY,2010,Nuclear,0.0
URY,2010,Other Fossil,1.08
URY,2010,Other Renewables,0.0
URY,2010,Solar,0.0
URY,2010,Wind,0.07
URY,2011,Bioenergy,1.13
URY,2011,Coal,0.0
URY,2011,Gas,0.09
URY,2011,Hydro,6.48
URY,2011,Nuclear,0.0
URY,2011,Other Fossil,2.53
URY,2011,Other Renewables,0.0
URY,2011,Solar,0.0
URY,2011,Wind,0.11
URY,2012,Bioenergy,1.32
URY,2012,Coal,0.0
URY,2012,Gas,0.01
URY,2012,Hydro,5.42
URY,2012,Nuclear,0.0
URY,2012,Other Fossil,3.74
URY,2012,Other Renewables,0.0
URY,2012,Solar,0.0
URY,2012,Wind,0.11
URY,2013,Bioenergy,1.46
URY,2013,Coal,0.0
URY,2013,Gas,0.0
URY,2013,Hydro,8.21
URY,2013,Nuclear,0.0
URY,2013,Other Fossil,1.85
URY,2013,Other Renewables,0.0
URY,2013,Solar,0.0
URY,2013,Wind,0.14
URY,2014,Bioenergy,1.92
URY,2014,Coal,0.0
URY,2014,Gas,0.0
URY,2014,Hydro,9.65
URY,2014,Nuclear,0.0
URY,2014,Other Fossil,0.68
URY,2014,Other Renewables,0.0
URY,2014,Solar,0.0
URY,2014,Wind,0.73
URY,2015,Bioenergy,2.41
URY,2015,Coal,0.0
URY,2015,Gas,0.0
URY,2015,Hydro,8.27
URY,2015,Nuclear,0.0
URY,2015,Other Fossil,0.94
URY,2015,Other Renewables,0.0
URY,2015,Solar,0.05
URY,2015,Wind,2.07
URY,2016,Bioenergy,2.45
URY,2016,Coal,0.0
URY,2016,Gas,0.0
URY,2016,Hydro,7.84
URY,2016,Nuclear,0.0
URY,2016,Other Fossil,0.44
URY,2016,Other Renewables,0.0
URY,2016,Solar,0.15
URY,2016,Wind,2.99
URY,2017,Bioenergy,2.57
URY,2017,Coal,0.0
URY,2017,Gas,0.03
URY,2017,Hydro,7.52
URY,2017,Nuclear,0.0
URY,2017,Other Fossil,0.19
URY,2017,Other Renewables,0.0
URY,2017,Solar,0.27
URY,2017,Wind,3.77
URY,2018,Bioenergy,2.55
URY,2018,Coal,0.0
URY,2018,Gas,0.01
URY,2018,Hydro,6.56
URY,2018,Nuclear,0.0
URY,2018,Other Fossil,0.35
URY,2018,Other Renewables,0.0
URY,2018,Solar,0.41
URY,2018,Wind,4.73
URY,2019,Bioenergy,2.51
URY,2019,Coal,0.0
URY,2019,Gas,0.12
URY,2019,Hydro,8.11
URY,2019,Nuclear,0.0
URY,2019,Other Fossil,0.16
URY,2019,Other Renewables,0.0
URY,2019,Solar,0.42
URY,2019,Wind,4.75
URY,2020,Bioenergy,2.73
URY,2020,Coal,0.0
URY,2020,Gas,0.0
URY,2020,Hydro,4.09
URY,2020,Nuclear,0.0
URY,2020,Other Fossil,0.81
URY,2020,Other Renewables,0.0
URY,2020,Solar,0.46
URY,2020,Wind,5.48
URY,2021,Bioenergy,2.79
URY,2021,Coal,0.0
URY,2021,Gas,0.01
URY,2021,Hydro,5.27
URY,2021,Nuclear,0.0
URY,2021,Other Fossil,2.45
URY,2021,Other Renewables,0.0
URY,2021,Solar,0.48
URY,2021,Wind,4.99
URY,2022,Bioenergy,2.52
URY,2022,Coal,0.0
URY,2022,Gas,0.0
URY,2022,Hydro,5.69
URY,2022,Nuclear,0.0
URY,2022,Other Fossil,1.37
URY,2022,Other Renewables,0.0
URY,2022,Solar,0.5
URY,2022,Wind,4.78
URY,2023,Bioenergy,3.08
URY,2023,Coal,0.0
URY,2023,Gas,0.0
URY,2023,Hydro,3.52
URY,2023,Nuclear,0.0
URY,2023,Other Fossil,0.97
URY,2023,Other Renewables,0.0
URY,2023,Solar,0.49
URY,2023,Wind,4.76
URY,2024,Bioenergy,3.0
URY,2024,Coal,0.0
URY,2024,Gas,0.0
URY,2024,Hydro,4.5
URY,2024,Nuclear,0.0
URY,2024,Other Fossil,0.15
URY,2024,Other Renewables,0.0
